Computer Architecture Lectures,onur_computer_architecture.jpeg, "Lectures delivered by Professor Onur Mutlu in the Carnegie Mellon University Undergraduate Computer Architecture Class (18-447) during Spring 2015.",eng, YouTube, https://www.youtube.com/playlist?list=PL5PHm2jkkXmi5CxxI7b3JCL1TWybTDtKq,"video"
Building an 8-bit breadboard computer!,ben_8_bit_computer.jpeg,"An update on my plans to build another 8-bit computer from scratch and make videos of the whole process! Buy a kit and build your own!",eng,YouTube,https://www.youtube.com/watch?v=HyznrdDSSGM&list=PLowKtXNTBypGqImE405J2565dvjafglHU&index=1,"video"
Inside the Machine,Inside-the-machine-an-illustrated-introduction-to-microprocessors-and-computer-architecture_cover.png,"This text-book provides in-depth explanation of computer architecture",eng,text-book,Inside-the-machine-an-illustrated-introduction-to-microprocessors-and-computer-architecture.pdf,"pdf"
