Machine Learning Course - CS 156,ml_cs156.jpg,"This is an introductory course by Caltech Professor Yaser Abu-Mostafa on machine learning that covers the basic theory, algorithms, and applications.",eng,YouTube,https://www.youtube.com/playlist?list=PLD63A284B7615313A,"video"
UC Berkeley CS 188 Introduction to Artificial Intelligence,ai_berkeley.jpeg,"COMPSCI 188, LEC 001 - Fall 2018 COMPSCI 188, LEC 001 - Pieter Abbeel, Daniel Klein",eng,YouTube,https://www.youtube.com/playlist?list=PLsOUugYMBBJENfZ3XAToMsg44W7LeUVhF,"video"
Machine Learning with Python,ml_with_python.jpeg,"The objective of this course is to give you a holistic understanding of machine learning, covering theory, application, and inner workings of supervised, unsupervised, and deep learning algorithms.",eng,YouTube,https://www.youtube.com/playlist?list=PLQVvvaa0QuDfKTOs3Keq_kaG2P55YRn5v,"video"
